word,freqlivres,freqfilms,ratio,zipf_livres,zipf_films,cgrams,tier
bordj,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
brisure,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
catafalque,1.4900,0.0100,75.0000,3.1732,1.0000,NOM,expert
causse,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
cauteleux,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
chantonnement,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
chergui,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
cillement,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
cloquer,0.7400,0.0000,75.0000,2.8692,0.0000,VER,expert
colonnette,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
crawl,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
déchoir,1.4900,0.0100,75.0000,3.1732,1.0000,VER,expert
déprendre,0.7400,0.0000,75.0000,2.8692,0.0000,VER,expert
désappointement,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
empyrée,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
enlisement,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
enquiller,0.7400,0.0000,75.0000,2.8692,0.0000,VER,expert
espada,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
fellaga,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
feutrine,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
gouaille,1.4900,0.0100,75.0000,3.1732,1.0000,NOM,expert
guibolle,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
jaillissant,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
lardu,1.4900,0.0100,75.0000,3.1732,1.0000,NOM,expert
loisible,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
lustral,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
lustrine,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
machinisme,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
marida,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
mirabelle,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
mouscaille,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
métairie,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
palissandre,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
pavois,1.4900,0.0100,75.0000,3.1732,1.0000,NOM,expert
polychrome,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
pullulement,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
pâmoison,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
pérennité,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
rapin,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
reptation,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
richomme,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
sabir,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
sainfoin,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
sweater,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
swing,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
tilbury,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
toutime,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
vanadium,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
ébauché,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
éconocroques,0.7400,0.0000,75.0000,2.8692,0.0000,NOM,expert
égrillard,0.7400,0.0000,75.0000,2.8692,0.0000,ADJ,expert
cheminer,2.2300,0.0200,74.6667,3.3483,1.3010,VER,expert
dépaysement,2.9700,0.0300,74.5000,3.4728,1.4771,NOM,expert
malingre,2.9700,0.0300,74.5000,3.4728,1.4771,ADJ,expert
rageur,4.4600,0.0500,74.5000,3.6493,1.6990,ADJ,intermediaire
verdâtre,6.6200,0.0800,73.6667,3.8209,1.9031,ADJ,intermediaire
haussement,5.0700,0.0600,72.5714,3.7050,1.7782,NOM,intermediaire
griserie,2.1600,0.0200,72.3333,3.3345,1.3010,NOM,expert
loriot,2.1600,0.0200,72.3333,3.3345,1.3010,NOM,expert
jenny,9.3200,0.1200,71.7692,3.9694,2.0792,NOM,intermediaire
accouder,1.4200,0.0100,71.5000,3.1523,1.0000,VER,expert
animalité,1.4200,0.0100,71.5000,3.1523,1.0000,NOM,expert
cahot,1.4200,0.0100,71.5000,3.1523,1.0000,NOM,expert
congestionné,1.4200,0.0100,71.5000,3.1523,1.0000,ADJ,expert
inconsistant,1.4200,0.0100,71.5000,3.1523,1.0000,ADJ,expert
becter,2.0900,0.0200,70.0000,3.3201,1.3010,VER,expert
chopine,2.0900,0.0200,70.0000,3.3201,1.3010,NOM,expert
houppette,2.0900,0.0200,70.0000,3.3201,1.3010,NOM,expert
monocorde,2.0900,0.0200,70.0000,3.3201,1.3010,ADJ,expert
arroi,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
athanor,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
attriquer,0.6800,0.0000,69.0000,2.8325,0.0000,VER,expert
auscultation,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
bercement,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
berlure,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
bordelais,0.6800,0.0000,69.0000,2.8325,0.0000,"ADJ, NOM",expert
bouthéon,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
boutre,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
bricheton,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
broque,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
broquille,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
cabochon,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
carmer,0.6800,0.0000,69.0000,2.8325,0.0000,VER,expert
clapotement,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
coinstot,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
coryza,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
cuadrilla,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
dattier,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
dolent,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
déboucler,0.6800,0.0000,69.0000,2.8325,0.0000,VER,expert
délétère,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
entrebâillé,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
esgourder,0.6800,0.0000,69.0000,2.8325,0.0000,VER,expert
faucheux,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
ferraillement,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
ferrugineux,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
finette,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
francité,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
fusant,0.6800,0.0000,69.0000,2.8325,0.0000,"ADJ, NOM",expert
gisquette,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
gourd,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
helvétique,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
hypnogène,0.6800,0.0000,69.0000,2.8325,0.0000,"ADJ, NOM",expert
ivoirin,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
jacquier,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
jambonneau,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
janissaire,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
lamedé,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
lardeuss,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
lazzi,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
liseur,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
malard,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
mistoufle,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
moussu,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
narbonnais,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
ouvroir,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
panonceau,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
pataugas,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
pesage,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
plâtreux,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
potard,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
prolégomènes,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
quimper,0.6800,0.0000,69.0000,2.8325,0.0000,VER,expert
rabattu,0.6800,0.0000,69.0000,2.8325,0.0000,ADJ,expert
renaud,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
reître,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
saccagne,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
showbiz,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
statère,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
taenia,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
targette,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
tubardise,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
twist,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
versaillais,0.6800,0.0000,69.0000,2.8325,0.0000,"ADJ, NOM",expert
vélodrome,0.6800,0.0000,69.0000,2.8325,0.0000,NOM,expert
guérite,4.1200,0.0500,68.8333,3.6149,1.6990,NOM,intermediaire
bruissant,1.3500,0.0100,68.0000,3.1303,1.0000,ADJ,expert
picrate,1.3500,0.0100,68.0000,3.1303,1.0000,NOM,expert
raisiné,1.3500,0.0100,68.0000,3.1303,1.0000,NOM,expert
lorrain,0.6700,0.0000,68.0000,2.8261,0.0000,"ADJ, NOM",expert
luxembourgeois,0.6700,0.0000,68.0000,2.8261,0.0000,"ADJ, NOM",expert
soussou,0.6700,0.0000,68.0000,2.8261,0.0000,"ADJ, NOM",expert
charcutier,2.7000,0.0300,67.7500,3.4314,1.4771,NOM,expert
torpédo,2.7000,0.0300,67.7500,3.4314,1.4771,NOM,expert
crispation,3.3100,0.0400,66.4000,3.5198,1.6021,NOM,intermediaire
tintamarre,3.3100,0.0400,66.4000,3.5198,1.6021,NOM,intermediaire
fagot,2.6400,0.0300,66.2500,3.4216,1.4771,NOM,expert
effaroucher,1.9600,0.0200,65.6667,3.2923,1.3010,VER,expert
mistral,1.9600,0.0200,65.6667,3.2923,1.3010,NOM,expert
pâteux,1.9600,0.0200,65.6667,3.2923,1.3010,ADJ,expert
torve,1.9600,0.0200,65.6667,3.2923,1.3010,ADJ,expert
badine,1.2800,0.0100,64.5000,3.1072,1.0000,NOM,expert
bramer,1.2800,0.0100,64.5000,3.1072,1.0000,VER,expert
courtepointe,1.2800,0.0100,64.5000,3.1072,1.0000,NOM,expert
omnisports,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
provençal,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
ritournelle,1.2800,0.0100,64.5000,3.1072,1.0000,NOM,expert
râblé,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
suraigu,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
titubant,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
viatique,1.2800,0.0100,64.5000,3.1072,1.0000,NOM,expert
éberlué,1.2800,0.0100,64.5000,3.1072,1.0000,ADJ,expert
sultane,3.7800,0.0500,63.1667,3.5775,1.6990,NOM,intermediaire
attendrissement,6.8900,0.1000,62.7273,3.8382,2.0000,NOM,intermediaire
volubile,3.7200,0.0500,62.1667,3.5705,1.6990,ADJ,intermediaire
goitreux,0.6100,0.0000,62.0000,2.7853,0.0000,"ADJ, NOM",expert
nantais,0.6100,0.0000,62.0000,2.7853,0.0000,"ADJ, NOM",expert
pétainiste,0.6100,0.0000,62.0000,2.7853,0.0000,"ADJ, NOM",expert
swahili,0.6100,0.0000,62.0000,2.7853,0.0000,"ADJ, NOM",expert
algérois,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
apologue,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
archimandrite,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
argousin,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
balbutiement,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
bateleur,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
berrichon,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
berthe,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
bigarrure,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
bobosse,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
borie,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
bornage,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
braye,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
caissette,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
cicindèle,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
claper,0.6100,0.0000,62.0000,2.7853,0.0000,VER,expert
compotier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
discontinu,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
divagation,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
délaissement,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
désemparer,0.6100,0.0000,62.0000,2.7853,0.0000,VER,expert
empiétement,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
entrecroisement,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
espalier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
espingo,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
flétrissure,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
fondrière,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
frondaison,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
giration,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
goder,0.6100,0.0000,62.0000,2.7853,0.0000,VER,expert
gouailleur,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
gougnafier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
hideur,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
inappréciable,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
internationalisme,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
latérite,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
leggins,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
madrier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
manichéisme,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
manzanilla,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
minotier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
montmartrois,0.6100,0.0000,62.0000,2.7853,0.0000,"ADJ, NOM",expert
morasse,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
niable,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
nonnain,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
onduleux,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
ouighour,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
ovoïdal,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
patchwork,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
prestesse,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
probloque,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
préfiguration,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
pécari,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
pédantisme,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
raucité,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
ravier,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
riflette,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
rigodon,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
sanie,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
sapement,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
serpenter,0.6100,0.0000,62.0000,2.7853,0.0000,VER,expert
shetland,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
sommeillant,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
sveltesse,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
termitière,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
trimard,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
uniprix,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
vineux,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
vénerie,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
willaya,0.6100,0.0000,62.0000,2.7853,0.0000,NOM,expert
écumeux,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
émaillé,0.6100,0.0000,62.0000,2.7853,0.0000,ADJ,expert
cuivré,1.2200,0.0100,61.5000,3.0864,1.0000,ADJ,expert
esgourde,1.2200,0.0100,61.5000,3.0864,1.0000,NOM,expert
grisou,1.2200,0.0100,61.5000,3.0864,1.0000,NOM,expert
hiératique,1.2200,0.0100,61.5000,3.0864,1.0000,ADJ,expert
incongruité,1.2200,0.0100,61.5000,3.0864,1.0000,NOM,expert
lamento,1.2200,0.0100,61.5000,3.0864,1.0000,NOM,expert
salubre,1.2200,0.0100,61.5000,3.0864,1.0000,ADJ,expert
soubassement,1.8200,0.0200,61.0000,3.2601,1.3010,NOM,expert
traînant,3.0400,0.0400,61.0000,3.4829,1.6021,ADJ,intermediaire
conciliabule,1.7600,0.0200,59.0000,3.2455,1.3010,NOM,expert
miché,1.7600,0.0200,59.0000,3.2455,1.3010,NOM,expert
poterne,1.7600,0.0200,59.0000,3.2455,1.3010,NOM,expert
épaté,1.7600,0.0200,59.0000,3.2455,1.3010,ADJ,expert
gamberge,3.5100,0.0500,58.6667,3.5453,1.6990,NOM,intermediaire
dallage,2.9100,0.0400,58.4000,3.4639,1.6021,NOM,intermediaire
intransigeance,2.9100,0.0400,58.4000,3.4639,1.6021,NOM,intermediaire
remblai,4.6600,0.0700,58.3750,3.6684,1.8451,NOM,intermediaire
gonze,4.0500,0.0600,58.0000,3.6075,1.7782,NOM,intermediaire
dépoli,1.1500,0.0100,58.0000,3.0607,1.0000,ADJ,expert
entour,1.1500,0.0100,58.0000,3.0607,1.0000,NOM,expert
harassé,1.1500,0.0100,58.0000,3.0607,1.0000,ADJ,expert
portefaix,1.1500,0.0100,58.0000,3.0607,1.0000,NOM,expert
servilité,1.1500,0.0100,58.0000,3.0607,1.0000,NOM,expert
sourcilleux,1.1500,0.0100,58.0000,3.0607,1.0000,ADJ,expert
tombereau,1.1500,0.0100,58.0000,3.0607,1.0000,NOM,expert
vermoulu,1.1500,0.0100,58.0000,3.0607,1.0000,ADJ,expert
épisodique,1.1500,0.0100,58.0000,3.0607,1.0000,ADJ,expert
désoeuvrement,2.3000,0.0300,57.7500,3.3617,1.4771,NOM,expert
ruisseler,2.3000,0.0300,57.7500,3.3617,1.4771,VER,expert
harmonium,3.4500,0.0500,57.6667,3.5378,1.6990,NOM,intermediaire
semis,2.8400,0.0400,57.0000,3.4533,1.6021,NOM,intermediaire
sentant,2.8400,0.0400,57.0000,3.4533,1.6021,ADJ,intermediaire
affermir,1.6900,0.0200,56.6667,3.2279,1.3010,VER,expert
souffreteux,1.6900,0.0200,56.6667,3.2279,1.3010,ADJ,expert
agrégatif,0.5500,0.0000,56.0000,2.7404,0.0000,"ADJ, NOM",expert
boudeur,2.2300,0.0300,56.0000,3.3483,1.4771,"ADJ, NOM",expert
calva,2.2300,0.0300,56.0000,3.3483,1.4771,NOM,expert
torchis,2.2300,0.0300,56.0000,3.3483,1.4771,NOM,expert
hantise,4.4600,0.0700,55.8750,3.6493,1.8451,NOM,intermediaire
abêtissement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
annonciation,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
apologétique,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
ardillon,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
arroger,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
attrouper,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
bandaison,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
barrissement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
belon,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
bigler,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
bohême,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
boiterie,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
bondissement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
bredouillement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
cagade,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
cailloutis,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
camail,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
canné,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
caravansérail,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
chanfrein,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
charreton,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
columbarium,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
concentrique,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
condottiere,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
coquebin,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
corselet,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
crachement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
crachoter,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
cromorne,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
dandinement,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
darse,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
diaspora,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
dilection,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
doctoral,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
donjuanisme,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
druidisme,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
déconnage,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
edelweiss,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
farineux,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
faubourien,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
filioque,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
fougeraie,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
gabonais,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
goldo,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
grimacier,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
grossium,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
guenilleux,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
hiératisme,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
hêtraie,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
immaculation,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
inentamé,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
intercesseur,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
jansénisme,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
jucher,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
kyrie,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
lignite,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
limonaire,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
ludion,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
maffia,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
magnificat,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
mansardé,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
mascaret,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
matité,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
monbazillac,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
murmurant,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
nervure,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
obliquer,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
ostensible,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
ourdissage,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
phrygien,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
poupard,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
prognathe,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
promenoir,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
pédoque,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
quinquina,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
ramifiant,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
relaps,0.5400,0.0000,55.0000,2.7324,0.0000,"ADJ, NOM",expert
retremper,0.5400,0.0000,55.0000,2.7324,0.0000,VER,expert
ronfleur,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
roseur,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
scutigère,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
stylomine,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
suédine,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
tanka,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
terrage,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
thermogène,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
tiédasse,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
transcendantal,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
tropisme,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
troïka,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
truandage,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
truanderie,0.5400,0.0000,55.0000,2.7324,0.0000,NOM,expert
trémière,0.5400,0.0000,55.0000,2.7324,0.0000,ADJ,expert
